Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Perfect	5216	CP_Plate_1-Well6-14	CP_Plate_1	Well6	14	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3581	CP_Plate_1-Well6-14	CP_Plate_1	Well6	14	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	3062	CP_Plate_1-Well6-14	CP_Plate_1	Well6	14	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	560	CP_Plate_1-Well6-14	CP_Plate_1	Well6	14	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	499	CP_Plate_1-Well6-14	CP_Plate_1	Well6	14	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4085	CP_Plate_1-Well2-54	CP_Plate_1	Well2	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2916	CP_Plate_1-Well2-54	CP_Plate_1	Well2	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1262	CP_Plate_1-Well2-54	CP_Plate_1	Well2	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	424	CP_Plate_1-Well2-54	CP_Plate_1	Well2	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	379	CP_Plate_1-Well2-54	CP_Plate_1	Well2	54	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	5062	CP_Plate_1-Well3-26	CP_Plate_1	Well3	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3596	CP_Plate_1-Well3-26	CP_Plate_1	Well3	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2725	CP_Plate_1-Well3-26	CP_Plate_1	Well3	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	532	CP_Plate_1-Well3-26	CP_Plate_1	Well3	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	490	CP_Plate_1-Well3-26	CP_Plate_1	Well3	26	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1043	CP_Plate_1-Well1-82	CP_Plate_1	Well1	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	713	CP_Plate_1-Well1-82	CP_Plate_1	Well1	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	685	CP_Plate_1-Well1-82	CP_Plate_1	Well1	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	136	CP_Plate_1-Well1-82	CP_Plate_1	Well1	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	108	CP_Plate_1-Well1-82	CP_Plate_1	Well1	82	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4440	CP_Plate_1-Well2-18	CP_Plate_1	Well2	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3087	CP_Plate_1-Well2-18	CP_Plate_1	Well2	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1708	CP_Plate_1-Well2-18	CP_Plate_1	Well2	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	388	CP_Plate_1-Well2-18	CP_Plate_1	Well2	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	351	CP_Plate_1-Well2-18	CP_Plate_1	Well2	18	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2854	CP_Plate_1-Well6-50	CP_Plate_1	Well6	50	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2177	CP_Plate_1-Well6-50	CP_Plate_1	Well6	50	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	564	CP_Plate_1-Well6-50	CP_Plate_1	Well6	50	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	550	CP_Plate_1-Well6-50	CP_Plate_1	Well6	50	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	510	CP_Plate_1-Well6-50	CP_Plate_1	Well6	50	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3567	CP_Plate_1-Well1-46	CP_Plate_1	Well1	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2989	CP_Plate_1-Well1-46	CP_Plate_1	Well1	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2303	CP_Plate_1-Well1-46	CP_Plate_1	Well1	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1041	CP_Plate_1-Well1-46	CP_Plate_1	Well1	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	705	CP_Plate_1-Well1-46	CP_Plate_1	Well1	46	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4667	CP_Plate_1-Well4-34	CP_Plate_1	Well4	34	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3639	CP_Plate_1-Well4-34	CP_Plate_1	Well4	34	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2777	CP_Plate_1-Well4-34	CP_Plate_1	Well4	34	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	721	CP_Plate_1-Well4-34	CP_Plate_1	Well4	34	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	535	CP_Plate_1-Well4-34	CP_Plate_1	Well4	34	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3382	CP_Plate_1-Well3-62	CP_Plate_1	Well3	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2625	CP_Plate_1-Well3-62	CP_Plate_1	Well3	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	965	CP_Plate_1-Well3-62	CP_Plate_1	Well3	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	587	CP_Plate_1-Well3-62	CP_Plate_1	Well3	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	561	CP_Plate_1-Well3-62	CP_Plate_1	Well3	62	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3757	CP_Plate_1-Well4-7	CP_Plate_1	Well4	7	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2711	CP_Plate_1-Well4-7	CP_Plate_1	Well4	7	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1731	CP_Plate_1-Well4-7	CP_Plate_1	Well4	7	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	522	CP_Plate_1-Well4-7	CP_Plate_1	Well4	7	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	491	CP_Plate_1-Well4-7	CP_Plate_1	Well4	7	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3656	CP_Plate_1-Well5-60	CP_Plate_1	Well5	60	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2523	CP_Plate_1-Well5-60	CP_Plate_1	Well5	60	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1421	CP_Plate_1-Well5-60	CP_Plate_1	Well5	60	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	523	CP_Plate_1-Well5-60	CP_Plate_1	Well5	60	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	464	CP_Plate_1-Well5-60	CP_Plate_1	Well5	60	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4447	CP_Plate_1-Well6-32	CP_Plate_1	Well6	32	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2987	CP_Plate_1-Well6-32	CP_Plate_1	Well6	32	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1364	CP_Plate_1-Well6-32	CP_Plate_1	Well6	32	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	454	CP_Plate_1-Well6-32	CP_Plate_1	Well6	32	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	426	CP_Plate_1-Well6-32	CP_Plate_1	Well6	32	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4270	CP_Plate_1-Well1-28	CP_Plate_1	Well1	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3171	CP_Plate_1-Well1-28	CP_Plate_1	Well1	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1838	CP_Plate_1-Well1-28	CP_Plate_1	Well1	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	461	CP_Plate_1-Well1-28	CP_Plate_1	Well1	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	428	CP_Plate_1-Well1-28	CP_Plate_1	Well1	28	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4659	CP_Plate_1-Well4-16	CP_Plate_1	Well4	16	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3214	CP_Plate_1-Well4-16	CP_Plate_1	Well4	16	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2461	CP_Plate_1-Well4-16	CP_Plate_1	Well4	16	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	628	CP_Plate_1-Well4-16	CP_Plate_1	Well4	16	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	544	CP_Plate_1-Well4-16	CP_Plate_1	Well4	16	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4195	CP_Plate_1-Well2-72	CP_Plate_1	Well2	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3060	CP_Plate_1-Well2-72	CP_Plate_1	Well2	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1414	CP_Plate_1-Well2-72	CP_Plate_1	Well2	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	471	CP_Plate_1-Well2-72	CP_Plate_1	Well2	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	453	CP_Plate_1-Well2-72	CP_Plate_1	Well2	72	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1345	CP_Plate_1-Well3-8	CP_Plate_1	Well3	8	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	957	CP_Plate_1-Well3-8	CP_Plate_1	Well3	8	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	374	CP_Plate_1-Well3-8	CP_Plate_1	Well3	8	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	176	CP_Plate_1-Well3-8	CP_Plate_1	Well3	8	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	152	CP_Plate_1-Well3-8	CP_Plate_1	Well3	8	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3981	CP_Plate_1-Well3-44	CP_Plate_1	Well3	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3146	CP_Plate_1-Well3-44	CP_Plate_1	Well3	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1221	CP_Plate_1-Well3-44	CP_Plate_1	Well3	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	482	CP_Plate_1-Well3-44	CP_Plate_1	Well3	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	458	CP_Plate_1-Well3-44	CP_Plate_1	Well3	44	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4733	CP_Plate_1-Well2-36	CP_Plate_1	Well2	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3425	CP_Plate_1-Well2-36	CP_Plate_1	Well2	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2169	CP_Plate_1-Well2-36	CP_Plate_1	Well2	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	488	CP_Plate_1-Well2-36	CP_Plate_1	Well2	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	424	CP_Plate_1-Well2-36	CP_Plate_1	Well2	36	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4047	CP_Plate_1-Well1-64	CP_Plate_1	Well1	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3051	CP_Plate_1-Well1-64	CP_Plate_1	Well1	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1573	CP_Plate_1-Well1-64	CP_Plate_1	Well1	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	534	CP_Plate_1-Well1-64	CP_Plate_1	Well1	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	404	CP_Plate_1-Well1-64	CP_Plate_1	Well1	64	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4041	CP_Plate_1-Well5-6	CP_Plate_1	Well5	6	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3021	CP_Plate_1-Well5-6	CP_Plate_1	Well5	6	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1575	CP_Plate_1-Well5-6	CP_Plate_1	Well5	6	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	369	CP_Plate_1-Well5-6	CP_Plate_1	Well5	6	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	331	CP_Plate_1-Well5-6	CP_Plate_1	Well5	6	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3303	CP_Plate_1-Well4-52	CP_Plate_1	Well4	52	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2410	CP_Plate_1-Well4-52	CP_Plate_1	Well4	52	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	790	CP_Plate_1-Well4-52	CP_Plate_1	Well4	52	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	438	CP_Plate_1-Well4-52	CP_Plate_1	Well4	52	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	372	CP_Plate_1-Well4-52	CP_Plate_1	Well4	52	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	607	CP_Plate_1-Well3-80	CP_Plate_1	Well3	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	458	CP_Plate_1-Well3-80	CP_Plate_1	Well3	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	210	CP_Plate_1-Well3-80	CP_Plate_1	Well3	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	91	CP_Plate_1-Well3-80	CP_Plate_1	Well3	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	67	CP_Plate_1-Well3-80	CP_Plate_1	Well3	80	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4906	CP_Plate_1-Well5-24	CP_Plate_1	Well5	24	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3294	CP_Plate_1-Well5-24	CP_Plate_1	Well5	24	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2169	CP_Plate_1-Well5-24	CP_Plate_1	Well5	24	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	455	CP_Plate_1-Well5-24	CP_Plate_1	Well5	24	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	426	CP_Plate_1-Well5-24	CP_Plate_1	Well5	24	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3432	CP_Plate_1-Well3-97	CP_Plate_1	Well3	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2573	CP_Plate_1-Well3-97	CP_Plate_1	Well3	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1896	CP_Plate_1-Well3-97	CP_Plate_1	Well3	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	628	CP_Plate_1-Well3-97	CP_Plate_1	Well3	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	548	CP_Plate_1-Well3-97	CP_Plate_1	Well3	97	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3984	CP_Plate_1-Well4-69	CP_Plate_1	Well4	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2766	CP_Plate_1-Well4-69	CP_Plate_1	Well4	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1248	CP_Plate_1-Well4-69	CP_Plate_1	Well4	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	543	CP_Plate_1-Well4-69	CP_Plate_1	Well4	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	541	CP_Plate_1-Well4-69	CP_Plate_1	Well4	69	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3100	CP_Plate_1-Well6-85	CP_Plate_1	Well6	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2635	CP_Plate_1-Well6-85	CP_Plate_1	Well6	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1220	CP_Plate_1-Well6-85	CP_Plate_1	Well6	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1128	CP_Plate_1-Well6-85	CP_Plate_1	Well6	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1101	CP_Plate_1-Well6-85	CP_Plate_1	Well6	85	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3186	CP_Plate_1-Well5-77	CP_Plate_1	Well5	77	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2902	CP_Plate_1-Well5-77	CP_Plate_1	Well5	77	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2004	CP_Plate_1-Well5-77	CP_Plate_1	Well5	77	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1586	CP_Plate_1-Well5-77	CP_Plate_1	Well5	77	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1195	CP_Plate_1-Well5-77	CP_Plate_1	Well5	77	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3955	CP_Plate_1-Well6-49	CP_Plate_1	Well6	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2834	CP_Plate_1-Well6-49	CP_Plate_1	Well6	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1213	CP_Plate_1-Well6-49	CP_Plate_1	Well6	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	597	CP_Plate_1-Well6-49	CP_Plate_1	Well6	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	508	CP_Plate_1-Well6-49	CP_Plate_1	Well6	49	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2071	CP_Plate_1-Well2-89	CP_Plate_1	Well2	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1281	CP_Plate_1-Well2-89	CP_Plate_1	Well2	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	679	CP_Plate_1-Well2-89	CP_Plate_1	Well2	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	188	CP_Plate_1-Well2-89	CP_Plate_1	Well2	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	156	CP_Plate_1-Well2-89	CP_Plate_1	Well2	89	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3367	CP_Plate_1-Well5-59	CP_Plate_1	Well5	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2372	CP_Plate_1-Well5-59	CP_Plate_1	Well5	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	822	CP_Plate_1-Well5-59	CP_Plate_1	Well5	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	492	CP_Plate_1-Well5-59	CP_Plate_1	Well5	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	388	CP_Plate_1-Well5-59	CP_Plate_1	Well5	59	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3016	CP_Plate_1-Well4-87	CP_Plate_1	Well4	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2787	CP_Plate_1-Well4-87	CP_Plate_1	Well4	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2051	CP_Plate_1-Well4-87	CP_Plate_1	Well4	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1734	CP_Plate_1-Well4-87	CP_Plate_1	Well4	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1092	CP_Plate_1-Well4-87	CP_Plate_1	Well4	87	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4060	CP_Plate_1-Well5-95	CP_Plate_1	Well5	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2702	CP_Plate_1-Well5-95	CP_Plate_1	Well5	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1456	CP_Plate_1-Well5-95	CP_Plate_1	Well5	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	406	CP_Plate_1-Well5-95	CP_Plate_1	Well5	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	361	CP_Plate_1-Well5-95	CP_Plate_1	Well5	95	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3040	CP_Plate_1-Well6-67	CP_Plate_1	Well6	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2633	CP_Plate_1-Well6-67	CP_Plate_1	Well6	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1652	CP_Plate_1-Well6-67	CP_Plate_1	Well6	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1649	CP_Plate_1-Well6-67	CP_Plate_1	Well6	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1079	CP_Plate_1-Well6-67	CP_Plate_1	Well6	67	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3611	CP_Plate_1-Well3-79	CP_Plate_1	Well3	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2672	CP_Plate_1-Well3-79	CP_Plate_1	Well3	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1387	CP_Plate_1-Well3-79	CP_Plate_1	Well3	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	547	CP_Plate_1-Well3-79	CP_Plate_1	Well3	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	494	CP_Plate_1-Well3-79	CP_Plate_1	Well3	79	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3098	CP_Plate_1-Well4-78	CP_Plate_1	Well4	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2288	CP_Plate_1-Well4-78	CP_Plate_1	Well4	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2122	CP_Plate_1-Well4-78	CP_Plate_1	Well4	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	2073	CP_Plate_1-Well4-78	CP_Plate_1	Well4	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1106	CP_Plate_1-Well4-78	CP_Plate_1	Well4	78	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	2754	CP_Plate_1-Well6-94	CP_Plate_1	Well6	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2048	CP_Plate_1-Well6-94	CP_Plate_1	Well6	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1158	CP_Plate_1-Well6-94	CP_Plate_1	Well6	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	566	CP_Plate_1-Well6-94	CP_Plate_1	Well6	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	434	CP_Plate_1-Well6-94	CP_Plate_1	Well6	94	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3120	CP_Plate_1-Well5-86	CP_Plate_1	Well5	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3000	CP_Plate_1-Well5-86	CP_Plate_1	Well5	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1474	CP_Plate_1-Well5-86	CP_Plate_1	Well5	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	1247	CP_Plate_1-Well5-86	CP_Plate_1	Well5	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1099	CP_Plate_1-Well5-86	CP_Plate_1	Well5	86	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3827	CP_Plate_1-Well6-58	CP_Plate_1	Well6	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2742	CP_Plate_1-Well6-58	CP_Plate_1	Well6	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	961	CP_Plate_1-Well6-58	CP_Plate_1	Well6	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	577	CP_Plate_1-Well6-58	CP_Plate_1	Well6	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	546	CP_Plate_1-Well6-58	CP_Plate_1	Well6	58	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	1598	CP_Plate_1-Well2-98	CP_Plate_1	Well2	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	1026	CP_Plate_1-Well2-98	CP_Plate_1	Well2	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	570	CP_Plate_1-Well2-98	CP_Plate_1	Well2	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	151	CP_Plate_1-Well2-98	CP_Plate_1	Well2	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	108	CP_Plate_1-Well2-98	CP_Plate_1	Well2	98	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4545	CP_Plate_1-Well5-68	CP_Plate_1	Well5	68	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3220	CP_Plate_1-Well5-68	CP_Plate_1	Well5	68	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1843	CP_Plate_1-Well5-68	CP_Plate_1	Well5	68	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	637	CP_Plate_1-Well5-68	CP_Plate_1	Well5	68	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	568	CP_Plate_1-Well5-68	CP_Plate_1	Well5	68	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3231	CP_Plate_1-Well4-96	CP_Plate_1	Well4	96	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2383	CP_Plate_1-Well4-96	CP_Plate_1	Well4	96	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1415	CP_Plate_1-Well4-96	CP_Plate_1	Well4	96	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	733	CP_Plate_1-Well4-96	CP_Plate_1	Well4	96	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	626	CP_Plate_1-Well4-96	CP_Plate_1	Well4	96	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	4344	CP_Plate_1-Well6-76	CP_Plate_1	Well6	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	2688	CP_Plate_1-Well6-76	CP_Plate_1	Well6	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1874	CP_Plate_1-Well6-76	CP_Plate_1	Well6	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	1229	CP_Plate_1-Well6-76	CP_Plate_1	Well6	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	463	CP_Plate_1-Well6-76	CP_Plate_1	Well6	76	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	4182	CP_Plate_1-Well3-88	CP_Plate_1	Well3	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	3177	CP_Plate_1-Well3-88	CP_Plate_1	Well3	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	2106	CP_Plate_1-Well3-88	CP_Plate_1	Well3	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	708	CP_Plate_1-Well3-88	CP_Plate_1	Well3	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	588	CP_Plate_1-Well3-88	CP_Plate_1	Well3	88	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	3836	CP_Plate_1-Well5-37	CP_Plate_1	Well5	37	ALLBATCHES___CP_Plate_1___ALLWELLS
Bad	2620	CP_Plate_1-Well5-37	CP_Plate_1	Well5	37	ALLBATCHES___CP_Plate_1___ALLWELLS
Empty	1000	CP_Plate_1-Well5-37	CP_Plate_1	Well5	37	ALLBATCHES___CP_Plate_1___ALLWELLS
Great	502	CP_Plate_1-Well5-37	CP_Plate_1	Well5	37	ALLBATCHES___CP_Plate_1___ALLWELLS
Imperfect	501	CP_Plate_1-Well5-37	CP_Plate_1	Well5	37	ALLBATCHES___CP_Plate_1___ALLWELLS
Perfect	787	CP_Plate_1-Well3-93	CP_Plate_1	Well3	93	ALLBATCHES___CP_Plate_1___ALLWELLS
